Id,House Type,Zone,LotFrontage,LotArea,Street,Alley Type,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Type of Dwelling,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Roof Material,Exterior Quality,Exterior Condition,BsmtQual,BsmtCond,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical System,1stFlrSF,2ndFlrSF,Above Ground Living Area,KitchenQual,Total Rm above Ground,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
794,20,RL,76,9158,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8,5,2007,2007,Gable,CompShg,Gd,TA,Gd,TA,1496,1496,GasA,Ex,Y,SBrkr,1496,0,1496,Gd,7,0,NA,Attchd,2007,Fin,2,474,TA,TA,Y,6,2007,New,Partial,225000
795,60,RL,NA,10832,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,1Fam,2Story,7,5,1994,1996,Gable,CompShg,Gd,TA,Gd,TA,712,712,GasA,Ex,Y,SBrkr,1086,809,1895,Gd,7,1,TA,Attchd,1994,Fin,2,409,TA,TA,Y,10,2008,WD,Normal,194500
796,60,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,6,6,1980,1981,Gable,CompShg,TA,TA,Gd,TA,650,650,GasA,TA,Y,SBrkr,888,676,1564,TA,7,1,TA,Attchd,1980,Unf,2,476,TA,TA,Y,4,2010,WD,Normal,171000
797,20,RL,71,8197,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,6,5,1977,1977,Gable,CompShg,TA,TA,TA,TA,660,660,GasA,Ex,Y,SBrkr,1285,0,1285,TA,7,1,TA,Attchd,1977,RFn,2,528,TA,TA,Y,4,2007,WD,Normal,143500
798,20,RL,57,7677,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1953,1953,Gable,CompShg,TA,TA,TA,TA,203,773,GasA,Gd,Y,SBrkr,773,0,773,TA,4,0,NA,Attchd,1953,Unf,1,240,TA,TA,Y,4,2008,WD,Abnorml,110000
799,60,RL,104,13518,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,1Fam,2Story,9,5,2008,2009,Hip,CompShg,Ex,TA,Ex,TA,1926,1926,GasA,Ex,Y,SBrkr,1966,1174,3140,Ex,11,2,Gd,BuiltIn,2009,Fin,3,820,TA,TA,Y,7,2009,New,Partial,485000
800,50,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SWISU,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,TA,TA,Gd,TA,162,731,GasA,Ex,Y,SBrkr,981,787,1768,Gd,7,2,TA,Detchd,1939,Unf,1,240,TA,TA,Y,6,2007,WD,Normal,175000
801,60,RL,79,12798,Pave,NA,IR1,HLS,AllPub,Inside,Mod,ClearCr,1Fam,2Story,6,5,1997,1997,Gable,CompShg,TA,TA,Gd,TA,154,616,GasA,Gd,Y,SBrkr,616,1072,1688,Gd,8,0,NA,Attchd,1997,RFn,2,603,TA,TA,Y,5,2008,WD,Normal,200000
802,30,RM,40,4800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1Fam,1Story,4,7,1916,1990,Gable,CompShg,TA,TA,TA,TA,999,1196,GasA,Ex,Y,FuseA,1196,0,1196,TA,5,0,NA,Detchd,1957,Unf,2,440,TA,TA,Y,7,2007,WD,Normal,109900
803,60,RL,63,8199,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2005,2005,Gable,CompShg,Gd,TA,Gd,TA,80,728,GasA,Ex,Y,SBrkr,728,728,1456,Gd,7,1,Gd,Attchd,2005,Fin,2,410,TA,TA,Y,10,2008,WD,Normal,189000
804,60,RL,107,13891,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,1Fam,2Story,9,5,2008,2009,Hip,CompShg,Ex,TA,Ex,TA,1734,1734,GasA,Ex,Y,SBrkr,1734,1088,2822,Ex,12,1,Gd,BuiltIn,2009,RFn,3,1020,TA,TA,Y,1,2009,New,Partial,582933
805,20,RL,75,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1954,1954,Gable,CompShg,TA,TA,TA,TA,124,936,GasA,TA,Y,SBrkr,1128,0,1128,TA,5,0,NA,Attchd,1954,Unf,1,286,TA,TA,Y,6,2006,WD,Family,118000
806,20,RL,91,12274,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Somerst,1Fam,1Story,7,5,2008,2008,Gable,CompShg,Gd,TA,Gd,TA,1417,1417,GasA,Ex,Y,SBrkr,1428,0,1428,Ex,6,0,NA,Attchd,2008,RFn,2,554,TA,TA,Y,7,2008,New,Partial,227680
807,80,RL,75,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,TA,TA,TA,TA,100,980,GasA,Gd,Y,SBrkr,980,0,980,TA,6,0,NA,Attchd,1967,Fin,1,384,TA,TA,Y,10,2006,WD,Normal,135500
808,70,RL,144,21384,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1Fam,2Story,5,6,1923,2004,Gable,CompShg,TA,TA,TA,TA,15,1324,GasA,Ex,Y,SBrkr,1072,504,1576,Gd,6,1,TA,Attchd,1923,RFn,2,528,TA,TA,Y,5,2009,WD,Normal,223500
809,80,RL,85,13400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,TA,TA,TA,TA,380,1024,GasA,TA,Y,SBrkr,1086,0,1086,TA,6,1,Gd,Attchd,1966,RFn,2,484,TA,TA,Y,6,2006,WD,Normal,159950
810,75,RM,90,8100,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,TA,TA,TA,TA,849,849,GasA,TA,N,FuseA,1075,1063,2138,TA,11,0,NA,Detchd,1910,Unf,2,360,Fa,Po,N,11,2009,WD,Normal,106000
811,20,RL,78,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,6,6,1974,1999,Hip,CompShg,TA,TA,TA,TA,0,1040,GasA,Fa,Y,SBrkr,1309,0,1309,Gd,5,1,Fa,Attchd,1974,RFn,2,484,TA,TA,Y,1,2006,WD,Normal,181000
812,120,RM,NA,4438,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,Gd,TA,Gd,TA,186,848,GasA,Ex,Y,SBrkr,848,0,848,Gd,4,1,Gd,Attchd,2004,Fin,2,420,TA,TA,Y,6,2008,ConLD,Normal,144500
813,20,C (all),66,8712,Grvl,NA,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Fa,TA,TA,TA,540,540,GasA,TA,N,FuseA,1044,0,1044,Fa,4,0,NA,Basment,1952,Unf,2,504,TA,TA,N,6,2010,WD,Alloca,55993
814,20,RL,75,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,6,1958,1958,Gable,CompShg,TA,TA,TA,TA,834,1442,GasA,Gd,Y,SBrkr,1442,0,1442,TA,7,0,NA,Attchd,1958,RFn,1,301,TA,TA,Y,4,2007,COD,Normal,157900
815,50,RL,45,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,TA,TA,TA,TA,686,686,GasW,Gd,Y,SBrkr,686,564,1250,Fa,7,0,NA,Detchd,1955,Unf,1,280,TA,TA,P,7,2006,WD,Normal,116000
816,20,RL,48,12137,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,1Fam,1Story,7,5,1998,1998,Gable,CompShg,TA,TA,Gd,TA,1649,1649,GasA,Ex,Y,SBrkr,1661,0,1661,Gd,6,0,NA,Attchd,1998,RFn,2,598,TA,TA,Y,5,2010,WD,Normal,224900
817,20,RL,NA,11425,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1Fam,1Story,5,6,1954,1954,Gable,CompShg,TA,TA,TA,TA,522,1008,GasA,Gd,Y,SBrkr,1008,0,1008,TA,4,1,Gd,Attchd,1954,RFn,1,275,TA,TA,Y,7,2006,WD,Normal,137000
818,20,RL,NA,13265,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Gd,TA,Gd,TA,350,1568,GasA,Ex,Y,SBrkr,1689,0,1689,Gd,7,2,Gd,Attchd,2002,RFn,3,857,TA,TA,Y,7,2008,WD,Normal,271000
819,80,RL,80,8816,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,TA,TA,TA,TA,506,1010,GasA,Gd,Y,SBrkr,1052,0,1052,TA,6,0,NA,Attchd,1971,Unf,2,440,TA,TA,Y,6,2010,WD,Normal,155000
820,120,RL,44,6371,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,Gd,TA,Gd,TA,625,1358,GasA,Ex,Y,SBrkr,1358,0,1358,Gd,6,1,Gd,Attchd,2010,RFn,2,484,TA,TA,Y,6,2010,New,Partial,224000
821,60,RL,72,7226,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,1Fam,2Story,7,5,2003,2003,Gable,CompShg,Gd,TA,Gd,TA,798,798,GasA,Ex,Y,SBrkr,798,842,1640,Gd,6,0,NA,Attchd,2003,RFn,2,595,TA,TA,Y,6,2008,WD,Normal,183000
822,20,RM,60,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,Fa,TA,Fa,TA,936,936,GasA,TA,N,SBrkr,936,0,936,TA,4,0,NA,Detchd,1974,Unf,2,576,TA,TA,Y,2,2009,WD,Normal,93000
823,60,RL,NA,12394,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,1Fam,2Story,7,5,2003,2003,Gable,CompShg,Gd,TA,Gd,TA,847,847,GasA,Ex,Y,SBrkr,847,886,1733,Gd,7,1,Gd,BuiltIn,2003,Fin,2,433,TA,TA,Y,10,2007,WD,Family,225000
824,50,RL,60,9900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,TA,TA,TA,TA,778,778,GasA,TA,Y,SBrkr,944,545,1489,TA,7,1,Gd,Detchd,1940,Unf,1,240,TA,TA,Y,7,2009,WD,Normal,139500
825,20,FV,81,11216,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8,5,2006,2006,Gable,CompShg,Gd,TA,Gd,Gd,1489,1489,GasA,Ex,Y,SBrkr,1489,0,1489,Gd,7,1,Gd,Attchd,2006,RFn,2,776,TA,TA,Y,6,2006,New,Partial,232600
826,20,RL,114,14803,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,10,5,2007,2008,Hip,CompShg,Ex,TA,Ex,TA,442,2078,GasA,Ex,Y,SBrkr,2084,0,2084,Ex,7,1,Gd,Attchd,2007,Fin,3,1220,TA,TA,Y,6,2008,New,Partial,385000
827,45,RM,50,6130,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,TA,TA,TA,TA,0,784,GasA,Gd,Y,SBrkr,784,0,784,Gd,5,0,NA,NA,NA,NA,0,0,NA,NA,Y,5,2008,WD,Normal,109500
828,20,RL,65,8529,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,7,5,2001,2001,Gable,CompShg,Gd,TA,Gd,TA,1434,1454,GasA,Ex,Y,SBrkr,1434,0,1434,Gd,6,1,TA,Attchd,2001,RFn,2,527,TA,TA,Y,4,2009,WD,Normal,189000
829,60,RL,NA,28698,Pave,NA,IR2,Low,AllPub,CulDSac,Sev,ClearCr,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,TA,TA,TA,Gd,0,1013,GasA,TA,Y,SBrkr,1160,966,2126,TA,7,0,NA,Attchd,1967,Fin,2,538,TA,TA,Y,6,2009,WD,Abnorml,185000
830,160,FV,24,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,Gd,TA,Gd,TA,600,600,GasA,Ex,Y,SBrkr,520,623,1223,Gd,4,0,NA,Detchd,2005,RFn,2,480,TA,TA,Y,7,2006,WD,Normal,147400
831,20,RL,80,11900,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1Fam,1Story,6,5,1957,1957,Gable,CompShg,TA,TA,TA,TA,352,1392,GasA,TA,Y,FuseA,1392,0,1392,TA,6,2,Gd,Attchd,1957,RFn,2,458,TA,TA,Y,6,2008,WD,Normal,166000
832,160,FV,30,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,TA,TA,Gd,TA,600,600,GasA,Ex,Y,SBrkr,520,600,1200,Gd,4,0,NA,Detchd,2005,RFn,2,480,TA,TA,Y,6,2006,WD,Normal,151000
833,60,RL,44,9548,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,1Fam,2Story,7,6,2003,2003,Gable,CompShg,Gd,TA,Gd,TA,458,941,GasA,Ex,Y,SBrkr,941,888,1829,Gd,7,1,TA,Attchd,2003,RFn,2,613,TA,TA,Y,1,2010,WD,Normal,237000
834,20,RL,100,10004,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,6,1964,1964,Gable,CompShg,TA,TA,TA,TA,975,1516,GasA,TA,Y,SBrkr,1516,0,1516,TA,6,0,NA,Attchd,1964,RFn,2,472,TA,TA,Y,2,2009,WD,Normal,167000
835,20,RL,75,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1961,1961,Gable,CompShg,TA,TA,TA,TA,572,1144,GasA,Gd,Y,SBrkr,1144,0,1144,TA,6,0,NA,Attchd,1961,Unf,2,456,TA,TA,Y,9,2008,WD,Normal,139950
836,20,RL,60,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,4,7,1950,1995,Gable,CompShg,TA,TA,Gd,TA,625,1067,GasA,TA,Y,SBrkr,1067,0,1067,Gd,4,0,NA,Attchd,1996,Unf,2,436,TA,TA,Y,2,2010,WD,Normal,128000
837,30,RM,90,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,1Story,5,6,1948,1973,Gable,CompShg,TA,TA,TA,TA,1221,1559,GasA,Gd,Y,SBrkr,1559,0,1559,TA,5,0,NA,Detchd,1948,Unf,2,812,TA,TA,Y,6,2007,COD,Normal,153500
838,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,TA,TA,TA,TA,153,483,GasA,TA,Y,SBrkr,483,504,987,TA,5,0,NA,Detchd,1973,Unf,1,264,TA,TA,Y,11,2008,WD,Normal,100000
839,20,RL,75,9525,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,5,6,1995,2006,Gable,CompShg,TA,TA,Gd,TA,1099,1099,GasA,Ex,Y,SBrkr,1099,0,1099,Gd,6,0,NA,Attchd,1999,Unf,1,352,TA,TA,Y,6,2008,WD,Normal,144000
840,50,RL,70,11767,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,TA,TA,TA,TA,416,768,GasA,Ex,Y,SBrkr,768,432,1200,TA,6,0,NA,Detchd,1946,Unf,1,240,TA,TA,Y,5,2008,WD,Normal,130500
841,70,RH,NA,12155,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SWISU,1Fam,2Story,6,8,1925,1950,Gable,CompShg,TA,TA,TA,TA,516,672,GasA,TA,N,SBrkr,810,672,1482,Fa,7,0,NA,Detchd,1934,Unf,1,400,TA,TA,P,3,2008,WD,Normal,140000
842,70,RM,60,10440,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,2Story,5,8,1904,2002,Gable,CompShg,TA,TA,TA,TA,650,650,GasA,Gd,Y,SBrkr,958,581,1539,Gd,8,1,Po,Detchd,1983,Unf,2,686,Gd,TA,P,6,2008,WD,Normal,157500
843,80,RL,82,9020,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,TA,TA,TA,TA,276,1127,GasA,TA,Y,SBrkr,1165,0,1165,TA,6,0,NA,Attchd,1966,RFn,2,490,Gd,Gd,Y,5,2008,WD,Normal,174900
844,90,RL,80,8000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Duplex,1Story,5,4,1961,1961,Gable,CompShg,TA,TA,TA,TA,1800,1800,GasA,Ex,N,SBrkr,1800,0,1800,TA,10,0,NA,NA,NA,NA,0,0,NA,NA,Y,7,2007,WD,Normal,141000
845,50,RM,100,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,TA,TA,TA,TA,876,876,GasA,Gd,Y,SBrkr,876,540,1416,TA,7,1,Gd,Detchd,1949,Unf,3,720,TA,TA,Y,6,2008,WD,Normal,153900
846,85,RL,NA,16647,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,TA,TA,Gd,TA,0,1390,GasA,TA,Y,SBrkr,1701,0,1701,TA,6,2,TA,Basment,1975,Fin,2,611,TA,TA,Y,1,2007,WD,Normal,171000
847,60,RL,75,9317,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,7,5,1993,1993,Gable,CompShg,Gd,TA,Gd,TA,227,740,GasA,Ex,Y,SBrkr,1006,769,1775,Gd,7,1,TA,Attchd,1993,Unf,2,425,TA,TA,Y,7,2009,WD,Normal,213000
848,20,RL,36,15523,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,1Fam,1Story,5,6,1972,1972,Gable,CompShg,TA,TA,TA,TA,404,864,GasA,Ex,Y,SBrkr,864,0,864,TA,5,1,Fa,Attchd,1972,Unf,1,338,TA,TA,Y,8,2009,WD,Normal,133500
849,50,RL,75,45600,Pave,NA,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,TA,TA,TA,TA,907,907,GasA,TA,Y,SBrkr,1307,1051,2358,TA,10,1,Gd,Detchd,1908,Unf,2,360,Fa,TA,Y,9,2008,WD,Normal,240000
850,80,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Veenker,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Gd,Gd,TA,TA,528,528,GasA,Ex,Y,SBrkr,1094,761,1855,TA,7,1,TA,Attchd,1976,RFn,2,512,TA,TA,Y,8,2007,WD,Normal,187000
851,120,RM,36,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,Gd,TA,Gd,TA,189,848,GasA,Ex,Y,SBrkr,848,0,848,Gd,3,0,NA,Attchd,2003,Fin,2,420,TA,TA,Y,11,2007,WD,Normal,131500
852,120,RL,NA,3196,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,Gd,TA,Gd,TA,1273,1273,GasA,Ex,Y,SBrkr,1456,0,1456,Gd,7,1,TA,Attchd,2003,Fin,2,400,TA,TA,Y,5,2006,WD,Normal,215000
853,75,RL,53,7128,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,TA,Gd,TA,TA,554,918,GasA,Gd,Y,SBrkr,918,728,1646,TA,7,2,Gd,Detchd,1941,Unf,1,240,TA,TA,Y,8,2007,WD,Normal,164000
854,80,RL,NA,12095,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,TA,Gd,TA,TA,563,1127,GasA,TA,Y,SBrkr,1445,0,1445,TA,7,1,Fa,Attchd,1964,RFn,2,645,TA,TA,Y,8,2009,WD,Normal,158000
855,20,RL,102,17920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,4,1955,1974,Hip,CompShg,TA,TA,TA,TA,372,1763,GasA,TA,Y,SBrkr,1779,0,1779,TA,6,1,Gd,Attchd,1955,Unf,2,454,TA,TA,Y,7,2006,WD,Abnorml,170000
856,20,RL,NA,6897,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,1Fam,1Story,5,8,1962,2010,Gable,CompShg,TA,Gd,TA,TA,381,1040,GasA,Ex,Y,SBrkr,1040,0,1040,TA,6,0,NA,Detchd,1962,Unf,1,260,TA,TA,Y,4,2010,WD,Normal,127000
857,80,RL,NA,10970,Pave,NA,IR1,Low,AllPub,Inside,Mod,CollgCr,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,TA,TA,Gd,Gd,0,940,GasA,TA,Y,SBrkr,1026,0,1026,TA,5,0,NA,Detchd,1981,Unf,2,576,TA,Fa,Y,10,2008,WD,Normal,147000
858,60,RL,65,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,1994,1995,Gable,CompShg,TA,TA,Gd,TA,702,702,GasA,Gd,Y,SBrkr,702,779,1481,TA,6,1,TA,Attchd,1994,Fin,2,343,TA,TA,Y,3,2009,WD,Normal,174000
859,20,RL,80,10400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,7,5,1976,1976,Gable,CompShg,TA,TA,Gd,TA,1090,1090,GasA,TA,Y,SBrkr,1370,0,1370,TA,6,1,TA,Attchd,1976,RFn,2,479,TA,TA,Y,6,2009,WD,Family,152000
860,60,RL,NA,11029,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1Fam,2Story,6,7,1968,1984,Gable,CompShg,TA,TA,TA,TA,435,1054,GasA,TA,Y,SBrkr,1512,1142,2654,Gd,9,1,Gd,Attchd,1968,Unf,2,619,TA,TA,Y,8,2006,WD,Normal,250000
861,50,RL,55,7642,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Gd,TA,TA,TA,912,912,GasA,Gd,Y,SBrkr,912,514,1426,Gd,7,1,Gd,Detchd,1925,Unf,1,216,TA,TA,Y,6,2007,WD,Normal,189950
862,190,RL,75,11625,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,TA,TA,TA,TA,198,1039,GasA,Ex,Y,SBrkr,1039,0,1039,TA,6,0,NA,Attchd,1965,Unf,2,504,TA,TA,Y,4,2010,WD,Normal,131500
863,20,RL,81,9672,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,1Fam,1Story,6,5,1984,1985,Hip,CompShg,TA,TA,Gd,TA,702,1040,GasA,TA,Y,SBrkr,1097,0,1097,TA,6,0,NA,Attchd,1986,Unf,2,480,TA,TA,Y,5,2010,WD,Normal,152000
864,20,RL,70,7931,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1959,1959,Hip,CompShg,TA,TA,TA,TA,0,1148,GasA,TA,Y,SBrkr,1148,0,1148,TA,6,0,NA,Attchd,1959,Unf,1,672,TA,TA,Y,7,2009,WD,Normal,132500
865,20,FV,72,8640,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,7,5,2007,2008,Gable,CompShg,Gd,TA,Ex,TA,1372,1372,GasA,Ex,Y,SBrkr,1372,0,1372,Gd,6,0,NA,Attchd,2008,Fin,2,529,TA,TA,Y,5,2008,New,Partial,250580
866,20,RL,NA,8750,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,6,1970,1970,Gable,CompShg,TA,TA,TA,TA,174,1002,GasA,TA,Y,SBrkr,1002,0,1002,TA,5,0,NA,Detchd,1973,Unf,2,902,TA,TA,Y,8,2009,WD,Normal,148500
867,20,RL,67,10656,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,1Fam,1Story,8,5,2006,2007,Gable,CompShg,Gd,TA,Gd,TA,1638,1638,GasA,Ex,Y,SBrkr,1646,0,1646,Gd,6,1,Gd,Attchd,2007,RFn,3,870,TA,TA,Y,11,2007,New,Partial,248900
868,20,RL,85,6970,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,1Fam,1Story,4,5,1961,1961,Gable,CompShg,TA,TA,TA,TA,108,1040,GasA,TA,Y,SBrkr,1120,0,1120,Fa,5,0,NA,Attchd,1961,RFn,2,544,TA,TA,Y,5,2007,WD,Normal,129000
869,60,RL,NA,14762,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,1Fam,2Story,5,6,1948,1950,Gable,CompShg,TA,TA,NA,NA,0,0,GasA,Gd,Y,SBrkr,1547,720,2320,TA,7,1,TA,Attchd,1979,Unf,2,672,TA,TA,P,5,2006,WD,Normal,169000
870,60,RL,80,9938,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,7,5,1993,1994,Gable,CompShg,Gd,TA,Gd,TA,300,1050,GasA,Ex,Y,SBrkr,1062,887,1949,Gd,8,1,TA,Attchd,1993,Fin,2,574,TA,TA,Y,6,2010,WD,Normal,236000
871,20,RL,60,6600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1962,1962,Hip,CompShg,TA,TA,TA,TA,894,894,GasA,Gd,N,SBrkr,894,0,894,TA,5,0,NA,Detchd,1962,Unf,1,308,TA,TA,Y,8,2009,WD,Normal,109500
872,60,RL,70,8750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,6,5,1998,1998,Gable,CompShg,TA,TA,Gd,TA,299,804,GasA,Ex,Y,SBrkr,804,878,1682,Gd,7,0,NA,Attchd,1998,RFn,2,523,TA,TA,Y,6,2010,WD,Normal,200500
873,20,RL,74,8892,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1Fam,1Story,5,7,1953,1996,Gable,CompShg,Gd,TA,TA,TA,105,105,GasA,Gd,Y,SBrkr,910,0,910,Gd,5,0,NA,Attchd,1953,Unf,2,414,TA,TA,Y,10,2008,WD,Normal,116000
